CASENO,OFFENSE,CVLEGEND,BLKADDR,City,State,Day,Lat,Lon,timestamp
17078693,THEFT MISD. (UNDER $950),LARCENY,900 HEINZ AVE,Berkeley,CA,Friday,37.853552,-122.29156100000002,2017-12-29 14:36:00
17066190,ASSAULT/BATTERY MISD.,ASSAULT,600 ARLINGTON AVE,Berkeley,CA,Tuesday,37.89913,-122.277321,2017-10-31 08:40:00
18001653,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1400 ARCH ST,Berkeley,CA,Tuesday,37.882461,-122.265026,2018-01-09 08:28:00
17065137,DISTURBANCE,DISORDERLY CONDUCT,2400 ASHBY AVE,Berkeley,CA,Thursday,37.856111,-122.260248,2017-10-26 08:00:00
18004398,NARCOTICS,DRUG VIOLATION,700 DWIGHT WAY,Berkeley,CA,Monday,37.859381,-122.298231,2018-01-22 12:43:00
17073736,ROBBERY,ROBBERY,2500 TELEGRAPH AVE,Berkeley,CA,Monday,37.865009,-122.25876699999999,2017-12-04 18:05:00
17061111,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1200 CURTIS ST,Berkeley,CA,Monday,37.882957,-122.28945800000001,2017-10-09 07:05:00
17052468,FRAUD/FORGERY,FRAUD,1700 SPRUCE ST,Berkeley,CA,Friday,37.876963,-122.26559099999999,2017-08-25 12:00:00
17061471,MISSING ADULT,MISSING PERSON,1600 ALCATRAZ AVE,Berkeley,CA,Wednesday,37.848152,-122.275807,2017-10-11 00:39:00
17073872,THEFT FELONY (OVER $950),LARCENY,2900 SHATTUCK AVE,Berkeley,CA,Monday,37.855523,-122.266529,2017-12-04 15:00:00
18007046,2ND RESPONSE,NOISE VIOLATION,2100 MCGEE AVE,Berkeley,CA,Saturday,37.869962,-122.27741100000001,2018-02-03 23:11:00
17047731,ASSAULT/BATTERY MISD.,ASSAULT,2400 ASHBY AVE,Berkeley,CA,Monday,37.856111,-122.260248,2017-08-14 17:29:00
17073876,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1700 SAN PABLO AVE,Berkeley,CA,Friday,37.87325,-122.293558,2017-12-01 00:00:00
17051241,VANDALISM,VANDALISM,3200 ADELINE ST,Berkeley,CA,Tuesday,37.850345000000004,-122.27091100000001,2017-08-29 09:00:00
17053630,DISTURBANCE,DISORDERLY CONDUCT,1100 FRANCISCO ST,Berkeley,CA,Wednesday,37.872656,-122.292748,2017-09-06 14:35:00
17049043,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,900 CAMELIA ST,Berkeley,CA,Sunday,37.877891,-122.299419,2017-08-20 03:02:00
17058632,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,1700 SHATTUCK AVE,Berkeley,CA,Wednesday,37.876307000000004,-122.268923,2017-09-27 22:30:00
17071757,THEFT FELONY (OVER $950),LARCENY,3200 COLLEGE AVE,Berkeley,CA,Saturday,37.851038,-122.252448,2017-11-25 14:15:00
17070877,BURGLARY AUTO,BURGLARY - VEHICLE,HARRISON STREET & FOURTH ST,Berkeley,CA,Monday,37.880718,-122.30414499999999,2017-11-20 22:00:00
17058136,ASSAULT/BATTERY MISD.,ASSAULT,ADELINE STREET & WOOLSEY ST,Berkeley,CA,Tuesday,37.851953,-122.270182,2017-09-26 06:30:00
17054783,THEFT MISD. (UNDER $950),LARCENY,2800 ADELINE ST,Berkeley,CA,Monday,37.858079,-122.26801599999999,2017-09-11 18:42:00
17056265,VANDALISM,VANDALISM,2000 SHATTUCK AVE,Berkeley,CA,Monday,37.8719,-122.26838899999998,2017-09-18 09:29:00
17062723,FRAUD/FORGERY,FRAUD,1000 ASHBY AVE,Berkeley,CA,Thursday,37.851653000000006,-122.289194,2017-10-05 00:00:00
17061442,BURGLARY AUTO,BURGLARY - VEHICLE,JULIA STREET & CALIFORNIA ST,Berkeley,CA,Tuesday,37.854442,-122.277107,2017-10-10 17:30:00
17091899,THEFT FELONY (OVER $950),LARCENY,2900 SAN PABLO AVE,Berkeley,CA,Thursday,37.853576000000004,-122.28720200000001,2017-09-21 13:10:00
17052639,BURGLARY AUTO,BURGLARY - VEHICLE,1200 FIFTH ST,Berkeley,CA,Sunday,37.880786,-122.303067,2017-09-03 11:30:00
17092167,BURGLARY AUTO,BURGLARY - VEHICLE,900 ASHBY AVE,Berkeley,CA,Wednesday,37.851017,-122.29108799999999,2017-11-01 19:30:00
18001925,ASSAULT/BATTERY FEL.,ASSAULT,TELEGRAPH AVENUE & DURANT AVE,Berkeley,CA,Wednesday,37.867816,-122.258994,2018-01-10 18:00:00
18090145,THEFT FELONY (OVER $950),LARCENY,2500 WARRING ST,Berkeley,CA,Wednesday,37.865945,-122.25047099999999,2018-01-17 00:30:00
17075512,THEFT MISD. (UNDER $950),LARCENY,2000 SHATTUCK AVE,Berkeley,CA,Wednesday,37.8719,-122.26838899999998,2017-12-13 02:22:00
17065583,BURGLARY AUTO,BURGLARY - VEHICLE,1100 ADDISON ST,Berkeley,CA,Friday,37.868161,-122.291751,2017-10-27 21:00:00
17049005,NARCOTICS,DRUG VIOLATION,SECOND STREET & VIRGINIA ST,Berkeley,CA,Saturday,37.87142,-122.303532,2017-08-19 23:44:00
17073099,NARCOTICS,DRUG VIOLATION,1700 FOURTH ST,Berkeley,CA,Friday,37.871268,-122.30106,2017-12-01 23:44:00
17056953,ASSAULT/BATTERY MISD.,ASSAULT,1300 SHATTUCK AVE,Berkeley,CA,Thursday,37.88362,-122.26973400000001,2017-09-21 00:45:00
17063464,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,2600 COLLEGE AVE,Berkeley,CA,Friday,37.863597999999996,-122.253693,2017-10-13 17:30:00
17092369,THEFT FELONY (OVER $950),LARCENY,2300 DURANT AVE,Berkeley,CA,Thursday,37.867259000000004,-122.26324,2017-11-16 21:00:00
17064589,FRAUD/FORGERY,FRAUD,2700 SAN PABLO AVE,Berkeley,CA,Monday,37.857743,-122.288545,2017-09-18 00:00:00
17054385,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,2500 DURANT AVE,Berkeley,CA,Sunday,37.867852,-122.258699,2017-09-10 03:11:00
17066580,ROBBERY,ROBBERY,1400 CHANNING WAY,Berkeley,CA,Wednesday,37.863772999999995,-122.28303400000001,2017-11-01 20:45:00
17076987,FRAUD/FORGERY,FRAUD,2000 MILVIA ST,Berkeley,CA,Friday,37.871461,-122.270706,2017-12-15 17:09:00
17065277,BURGLARY AUTO,BURGLARY - VEHICLE,1500 SHATTUCK AVE,Berkeley,CA,Thursday,37.88022700000001,-122.26936,2017-10-26 17:30:00
17047785,BURGLARY AUTO,BURGLARY - VEHICLE,900 HEINZ AVE,Berkeley,CA,Monday,37.853552,-122.29156100000002,2017-08-14 17:45:00
18004641,THEFT MISD. (UNDER $950),LARCENY,1400 ADA ST,Berkeley,CA,Tuesday,37.878949,-122.28529099999999,2018-01-23 08:30:00
17054816,DISTURBANCE,DISORDERLY CONDUCT,1900 SHATTUCK AVE,Berkeley,CA,Monday,37.873687,-122.268616,2017-09-11 22:41:00
17092416,THEFT MISD. (UNDER $950),LARCENY,2400 BANCROFT WAY,Berkeley,CA,Monday,37.868446999999996,-122.26126799999999,2017-12-04 21:55:00
17068365,DISTURBANCE,DISORDERLY CONDUCT,1900 SHATTUCK AVE,Berkeley,CA,Thursday,37.873687,-122.268616,2017-11-09 17:50:00
17054658,BURGLARY AUTO,BURGLARY - VEHICLE,2000 ALLSTON WAY,Berkeley,CA,Monday,37.869096,-122.270137,2017-09-11 08:45:00
17071319,ASSAULT/BATTERY FEL.,ASSAULT,2400 ASHBY AVE,Berkeley,CA,Thursday,37.856111,-122.260248,2017-11-23 03:21:00
17058754,BURGLARY AUTO,BURGLARY - VEHICLE,2200 SHATTUCK AVE,Berkeley,CA,Thursday,37.869363,-122.268028,2017-09-28 15:00:00
17052830,VEHICLE STOLEN,MOTOR VEHICLE THEFT,2300 ACTON ST,Berkeley,CA,Monday,37.865349,-122.28376999999999,2017-09-04 06:00:00
17057812,THEFT FELONY (OVER $950),LARCENY,2400 SHATTUCK AVE,Berkeley,CA,Sunday,37.865772,-122.26764299999999,2017-09-24 14:00:00
17072310,THEFT MISD. (UNDER $950),LARCENY,1300 DWIGHT WAY,Berkeley,CA,Tuesday,37.861627,-122.28546599999999,2017-11-28 12:55:00
17074184,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,SEVENTH STREET & ASHBY AVE,Berkeley,CA,Wednesday,37.851017,-122.29108799999999,2017-12-06 21:31:00
17075970,THEFT FROM AUTO,LARCENY - FROM VEHICLE,LINCOLN STREET & ACTON ST,Berkeley,CA,Thursday,37.875218,-122.28488,2017-12-14 06:00:00
17047728,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1700 FRANKLIN ST,Berkeley,CA,Monday,37.874427000000004,-122.28593799999999,2017-08-14 07:50:00
17062453,DISTURBANCE,DISORDERLY CONDUCT,2500 TELEGRAPH AVE,Berkeley,CA,Sunday,37.865009,-122.25876699999999,2017-10-15 10:31:00
17077916,DISTURBANCE,DISORDERLY CONDUCT,UNIVERSITY AVENUE & GRANT ST,Berkeley,CA,Sunday,37.871318,-122.275278,2017-12-24 23:08:00
17075390,THEFT MISD. (UNDER $950),LARCENY,2400 BANCROFT WAY,Berkeley,CA,Tuesday,37.868446999999996,-122.26126799999999,2017-12-12 13:30:00
17056098,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2600 PARKER ST,Berkeley,CA,Saturday,37.863443,-122.256304,2017-09-16 21:00:00
17091778,BURGLARY AUTO,BURGLARY - VEHICLE,2300 WOOLSEY ST,Berkeley,CA,Tuesday,37.852764,-122.26165,2017-09-05 12:45:00
17074207,NARCOTICS,DRUG VIOLATION,ASHBY AVENUE & SAN PABLO AVE,Berkeley,CA,Wednesday,37.852137,-122.286732,2017-12-06 23:25:00
17074573,THEFT FELONY (OVER $950),LARCENY,3100 SAN PABLO AVE,Berkeley,CA,Saturday,37.850675,-122.28626499999999,2017-12-02 11:07:00
17065171,ASSAULT/BATTERY MISD.,ASSAULT,COLLEGE AVENUE & RUSSELL ST,Berkeley,CA,Thursday,37.858483,-122.25319099999999,2017-10-26 07:30:00
17059540,DISTURBANCE,DISORDERLY CONDUCT,2800 SEVENTH ST,Berkeley,CA,Friday,37.855106,-122.29241999999999,2017-09-29 05:00:00
18007139,DISTURBANCE,DISORDERLY CONDUCT,2000 UNIVERSITY AVE,Berkeley,CA,Sunday,37.871828,-122.27051599999999,2018-02-04 13:30:00
18006166,DISTURBANCE,DISORDERLY CONDUCT,1200 ROSE ST,Berkeley,CA,Wednesday,37.876615,-122.291393,2018-01-31 05:45:00
17073471,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,100 PANORAMIC WAY,Berkeley,CA,Sunday,37.869159,-122.24884899999999,2017-12-03 11:00:00
18090130,VANDALISM,VANDALISM,2700 LE CONTE AVE,Berkeley,CA,Saturday,37.877388,-122.256872,2018-01-06 00:00:00
17092429,VANDALISM,VANDALISM,1929 MARTIN LUTHER KING JR WAY,Berkeley,CA,Thursday,37.872196,-122.273086,2017-12-07 03:28:00
17061018,VEHICLE STOLEN,MOTOR VEHICLE THEFT,FRESNO AVENUE & SOLANO AVE,Berkeley,CA,Thursday,37.89142800000001,-122.27819,2017-10-05 18:00:00
17061080,DISTURBANCE,DISORDERLY CONDUCT,3200 ADELINE ST,Berkeley,CA,Monday,37.850345000000004,-122.27091100000001,2017-10-09 03:20:00
17074787,MISSING JUVENILE,MISSING PERSON,1700 WARD ST,Berkeley,CA,Friday,37.858391999999995,-122.275421,2017-12-08 18:00:00
17071569,THEFT FROM PERSON,LARCENY,1700 PRINCE ST,Berkeley,CA,Friday,37.852136,-122.27369499999999,2017-11-24 15:30:00
17091713,BURGLARY AUTO,BURGLARY - VEHICLE,2500 HILLEGASS AVE,Berkeley,CA,Tuesday,37.865149,-122.256487,2017-08-29 03:30:00
17092442,BURGLARY AUTO,BURGLARY - VEHICLE,2300 FOURTH ST,Berkeley,CA,Friday,37.862844,-122.298368,2017-12-08 19:00:00
18003452,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1500 PRINCE ST,Berkeley,CA,Wednesday,37.851503,-122.27851799999999,2018-01-17 19:50:00
17067989,GUN/WEAPON,WEAPONS OFFENSE,1900 ALLSTON WAY,Berkeley,CA,Monday,37.868784999999995,-122.272701,2017-11-06 15:00:00
17070172,GUN/WEAPON,WEAPONS OFFENSE,CARRISON STREET & MABEL ST,Berkeley,CA,Friday,37.851944,-122.28348999999999,2017-11-17 23:20:00
17073203,THEFT MISD. (UNDER $950),LARCENY,2800 ADELINE ST,Berkeley,CA,Saturday,37.858079,-122.26801599999999,2017-12-02 11:58:00
17063334,NARCOTICS,DRUG VIOLATION,UNIVERSITY AVENUE & SEVENTH ST,Berkeley,CA,Thursday,37.868266999999996,-122.29663300000001,2017-10-19 03:49:00
17077215,IDENTITY THEFT,FRAUD,2900 CLAREMONT AVE,Berkeley,CA,Thursday,37.858993,-122.244574,2017-12-21 13:49:00
17070772,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1000 MONTEREY AVE,Berkeley,CA,Monday,37.886906,-122.27903799999999,2017-11-20 10:00:00
17051942,BURGLARY AUTO,BURGLARY - VEHICLE,1300 SAN PABLO AVE,Berkeley,CA,Thursday,37.880262,-122.295809,2017-08-31 20:30:00
17073396,VANDALISM,VANDALISM,2400 WARRING ST,Berkeley,CA,Sunday,37.867708,-122.250801,2017-12-03 07:15:00
17049471,BURGLARY AUTO,BURGLARY - VEHICLE,2400 DURANT AVE,Berkeley,CA,Monday,37.867513,-122.26127,2017-08-21 19:30:00
17061412,ASSAULT/BATTERY MISD.,ASSAULT,1300 SHATTUCK AVE,Berkeley,CA,Tuesday,37.88362,-122.26973400000001,2017-10-10 17:45:00
17091803,BURGLARY AUTO,BURGLARY - VEHICLE,1300 SIXTH ST,Berkeley,CA,Friday,37.879335,-122.301332,2017-09-08 19:30:00
18007365,NARCOTICS,DRUG VIOLATION,2600 COLLEGE AVE,Berkeley,CA,Monday,37.863597999999996,-122.253693,2018-02-05 17:00:00
17092219,BURGLARY AUTO,BURGLARY - VEHICLE,1300 NINTH ST,Berkeley,CA,Saturday,37.879708,-122.297995,2017-11-04 19:00:00
17091763,VANDALISM,VANDALISM,200 MARINA BLVD,Berkeley,CA,Saturday,37.868666999999995,-122.31365600000001,2017-09-02 23:00:00
17058081,ASSAULT/BATTERY MISD.,ASSAULT,2300 TELEGRAPH AVE,Berkeley,CA,Monday,37.868714000000004,-122.25918899999999,2017-09-25 16:30:00
17057876,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,2400 TELEGRAPH AVE,Berkeley,CA,Sunday,37.866761,-122.258779,2017-09-24 18:45:00
17073189,THEFT FROM AUTO,LARCENY - FROM VEHICLE,1400 OREGON ST,Berkeley,CA,Friday,37.855793,-122.281493,2017-12-01 17:00:00
17061149,IDENTITY THEFT,FRAUD,200 UNIVERSITY AVE,Berkeley,CA,Sunday,37.865491,-122.310065,2017-10-08 17:00:00
17074082,VANDALISM,VANDALISM,2500 SAN PABLO AVE,Berkeley,CA,Tuesday,37.861078000000006,-122.28963200000001,2017-12-05 16:00:00
17073435,ROBBERY,ROBBERY,1700 SAN PABLO AVE,Berkeley,CA,Sunday,37.87325,-122.293558,2017-12-03 12:30:00
18006511,BURGLARY AUTO,BURGLARY - VEHICLE,1100 EIGHTH ST,Berkeley,CA,Tuesday,37.882783,-122.30017600000001,2018-01-30 17:00:00
17055090,THEFT MISD. (UNDER $950),LARCENY,OXFORD STREET & KITTREDGE ST,Berkeley,CA,Tuesday,37.868733,-122.26616200000001,2017-09-12 22:30:00
17060912,ASSAULT/BATTERY MISD.,ASSAULT,DELAWARE STREET & FOURTH ST,Berkeley,CA,Sunday,37.870152000000004,-122.30070500000001,2017-10-08 09:42:00
17091696,BURGLARY AUTO,BURGLARY - VEHICLE,1700 ALCATRAZ AVE,Berkeley,CA,Saturday,37.848535999999996,-122.27298600000002,2017-08-26 23:00:00
17077907,DISTURBANCE,DISORDERLY CONDUCT,HEARST AVENUE & MCGEE AVE,Berkeley,CA,Friday,37.872725,-122.27772900000001,2017-12-22 22:00:00
17092228,BURGLARY AUTO,BURGLARY - VEHICLE,100 SEAWALL DR,Berkeley,CA,Friday,37.863611,-122.31756599999999,2017-11-03 19:30:00
17061724,THEFT FROM PERSON,LARCENY,2400 DURANT AVE,Berkeley,CA,Thursday,37.867513,-122.26127,2017-10-12 11:40:00
17091756,VANDALISM,VANDALISM,1300 WALNUT ST,Berkeley,CA,Saturday,37.883798,-122.26856699999999,2017-09-02 12:35:00
17092419,THEFT MISD. (UNDER $950),LARCENY,2000 KITTREDGE ST,Berkeley,CA,Tuesday,37.868204,-122.270054,2017-12-05 18:10:00
17067519,THEFT MISD. (UNDER $950),LARCENY,2000 SHATTUCK AVE,Berkeley,CA,Sunday,37.8719,-122.26838899999998,2017-11-05 17:30:00
18090003,BURGLARY AUTO,BURGLARY - VEHICLE,2000 ALLSTON WAY,Berkeley,CA,Friday,37.869096,-122.270137,2017-12-29 10:30:00
17092331,BURGLARY AUTO,BURGLARY - VEHICLE,1300 SIXTH ST,Berkeley,CA,Monday,37.879335,-122.301332,2017-11-13 19:30:00
17056331,VEHICLE STOLEN,MOTOR VEHICLE THEFT,2400 FOURTH ST,Berkeley,CA,Monday,37.861121999999995,-122.29783300000001,2017-09-18 14:45:00
17092392,THEFT MISD. (UNDER $950),LARCENY,2700 BENVENUE AVE,Berkeley,CA,Thursday,37.861591,-122.25473600000001,2017-11-30 22:00:00
17054850,THEFT FELONY (OVER $950),LARCENY,2100 SHATTUCK AVE,Berkeley,CA,Monday,37.871167,-122.268285,2017-09-11 15:00:00
18003463,BURGLARY AUTO,BURGLARY - VEHICLE,2200 HAROLD WAY,Berkeley,CA,Wednesday,37.8692,-122.26930800000001,2018-01-17 20:56:00
18001907,THEFT FROM PERSON,LARCENY,2100 OXFORD ST,Berkeley,CA,Wednesday,37.870909999999995,-122.265993,2018-01-10 16:52:00
17091686,BURGLARY AUTO,BURGLARY - VEHICLE,2300 ELLSWORTH ST,Berkeley,CA,Friday,37.867971999999995,-122.263699,2017-08-25 10:00:00
17065856,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,900 ASHBY AVE,Berkeley,CA,Sunday,37.851017,-122.29108799999999,2017-10-29 08:11:00
17061364,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1900 RUSSELL ST,Berkeley,CA,Tuesday,37.856132,-122.27129199999999,2017-10-10 14:30:00
18005541,ASSAULT/BATTERY MISD.,ASSAULT,2100 VINE ST,Berkeley,CA,Saturday,37.880266,-122.26903200000001,2018-01-27 20:04:00
18002352,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1000 UNIVERSITY AVE,Berkeley,CA,Friday,37.868641,-122.29415,2018-01-12 04:00:00
17066716,DISTURBANCE,DISORDERLY CONDUCT,2200 BONAR ST,Berkeley,CA,Thursday,37.86695,-122.286984,2017-11-02 13:46:00
17049614,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,3000 ADELINE ST,Berkeley,CA,Tuesday,37.85488,-122.269079,2017-08-22 15:10:00
18090112,BURGLARY AUTO,BURGLARY - VEHICLE,2400 CALIFORNIA ST,Berkeley,CA,Saturday,37.864301,-122.279118,2018-01-13 09:50:00
17077674,THEFT MISD. (UNDER $950),LARCENY,2500 TELEGRAPH AVE,Berkeley,CA,Saturday,37.865009,-122.25876699999999,2017-12-23 15:37:00
17056117,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,3300 CLAREMONT AVE,Berkeley,CA,Friday,37.851524,-122.25058600000001,2017-09-15 18:00:00
17060034,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,1500 SHATTUCK AVE,Berkeley,CA,Wednesday,37.88022700000001,-122.26936,2017-10-04 12:00:00
17092293,BURGLARY AUTO,BURGLARY - VEHICLE,1700 HARMON ST,Berkeley,CA,Wednesday,37.849381,-122.273675,2017-11-15 19:45:00
18090134,BURGLARY AUTO,BURGLARY - VEHICLE,2500 NINTH ST,Berkeley,CA,Monday,37.860116,-122.29166000000001,2018-01-15 22:45:00
18003058,BURGLARY AUTO,BURGLARY - VEHICLE,2000 BANCROFT WAY,Berkeley,CA,Monday,37.867336,-122.269876,2018-01-15 22:00:00
17053105,ASSAULT/BATTERY FEL.,ASSAULT,2000 ALLSTON WAY,Berkeley,CA,Tuesday,37.869096,-122.270137,2017-09-05 16:30:00
18007432,BURGLARY AUTO,BURGLARY - VEHICLE,2000 ALLSTON WAY,Berkeley,CA,Monday,37.869096,-122.270137,2018-02-05 21:55:00
18004293,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1700 SHATTUCK AVE,Berkeley,CA,Saturday,37.876307000000004,-122.268923,2018-01-20 23:30:00
18006068,THEFT FELONY (OVER $950),LARCENY,2700 SHATTUCK AVE,Berkeley,CA,Saturday,37.859802,-122.267177,2017-12-30 08:00:00
17071930,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1000 EUCLID AVE,Berkeley,CA,Friday,37.891594,-122.26488300000001,2017-11-24 04:41:00
17051058,BURGLARY AUTO,BURGLARY - VEHICLE,2600 SAN PABLO AVE,Berkeley,CA,Sunday,37.85922,-122.28903500000001,2017-08-27 18:00:00
18006443,VEHICLE STOLEN,MOTOR VEHICLE THEFT,800 SPRUCE ST,Berkeley,CA,Thursday,37.895095,-122.268777,2018-02-01 16:14:00
17092107,BURGLARY AUTO,BURGLARY - VEHICLE,2600 TELEGRAPH AVE,Berkeley,CA,Saturday,37.862927,-122.258784,2017-10-21 20:00:00
17075351,ASSAULT/BATTERY MISD.,ASSAULT,2400 CURTIS ST,Berkeley,CA,Tuesday,37.863099,-122.288255,2017-12-12 10:00:00
17092054,IDENTITY THEFT,FRAUD,2100 MILVIA ST,Berkeley,CA,Thursday,37.870603,-122.27061200000001,2017-10-12 10:45:00
17070659,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,500 ARLINGTON AVE,Berkeley,CA,Monday,37.901384,-122.27678300000001,2017-11-20 00:00:00
17092395,IDENTITY THEFT,FRAUD,2900 ELLIS ST,Berkeley,CA,Wednesday,37.85583,-122.27338999999999,2017-11-29 20:12:00
17091909,VANDALISM,VANDALISM,1200 PERALTA AVE,Berkeley,CA,Friday,37.882469,-122.287153,2017-09-22 00:10:00
17075609,THEFT MISD. (UNDER $950),LARCENY,2000 OREGON ST,Berkeley,CA,Wednesday,37.857409000000004,-122.268473,2017-12-13 13:40:00
17092062,THEFT MISD. (UNDER $950),LARCENY,2500 PIEDMONT AVE,Berkeley,CA,Thursday,37.865868,-122.251595,2017-10-12 19:55:00
17092164,BURGLARY AUTO,BURGLARY - VEHICLE,1800 FOURTH ST,Berkeley,CA,Monday,37.869944,-122.30063600000001,2017-10-30 19:00:00
17091926,THEFT MISD. (UNDER $950),LARCENY,2160 SHATTUCK AVE,Berkeley,CA,Friday,37.870112,-122.26796999999999,2017-09-22 18:30:00
17071068,NARCOTICS,DRUG VIOLATION,BOLIVAR DRIVE & BAY ST,Berkeley,CA,Tuesday,37.850424,-122.296031,2017-11-21 23:19:00
17048663,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,2200 SHATTUCK AVE,Berkeley,CA,Friday,37.869363,-122.268028,2017-08-18 19:28:00
18005547,VEHICLE RECOVERED,RECOVERED VEHICLE,JONES STREET & EASTSHORE HWY,Berkeley,CA,Saturday,37.874157000000004,-122.305596,2018-01-27 20:40:00
18090037,BURGLARY AUTO,BURGLARY - VEHICLE,1100 SIXTH ST,Berkeley,CA,Wednesday,37.882217,-122.302226,2018-01-03 20:30:00
17069358,VEHICLE RECOVERED,RECOVERED VEHICLE,2400 BONAR ST,Berkeley,CA,Monday,37.863240999999995,-122.286176,2017-11-13 19:00:00
17092011,THEFT MISD. (UNDER $950),LARCENY,1000 DELAWARE ST,Berkeley,CA,Friday,37.871271,-122.29501499999999,2017-08-25 10:45:00
17066352,SEXUAL ASSAULT MISD.,SEX CRIME,1700 TENTH ST,Berkeley,CA,Tuesday,37.873024,-122.294652,2017-10-31 21:52:00
18090258,BURGLARY AUTO,BURGLARY - VEHICLE,3100 ADELINE ST,Berkeley,CA,Monday,37.852304,-122.270045,2018-01-29 06:45:00
17069651,ROBBERY,ROBBERY,2100 OXFORD ST,Berkeley,CA,Wednesday,37.870909999999995,-122.265993,2017-11-15 16:40:00
17077146,DISTURBANCE,DISORDERLY CONDUCT,SHATTUCK AVENUE & ALLSTON WAY,Berkeley,CA,Thursday,37.86939,-122.26788300000001,2017-12-21 03:04:00
17063567,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,2900 ELLIS ST,Berkeley,CA,Friday,37.85583,-122.27338999999999,2017-10-20 02:40:00
18000328,THEFT FROM AUTO,LARCENY - FROM VEHICLE,2800 BENVENUE AVE,Berkeley,CA,Wednesday,37.859918,-122.254574,2017-12-20 12:00:00
17053203,THEFT MISD. (UNDER $950),LARCENY,2000 UNIVERSITY AVE,Berkeley,CA,Tuesday,37.871828,-122.27051599999999,2017-09-05 22:30:00
18090157,IDENTITY THEFT,FRAUD,2500 HILLEGASS AVE,Berkeley,CA,Monday,37.865149,-122.256487,2017-12-18 09:00:00
17053688,FRAUD/FORGERY,FRAUD,2800 SAN PABLO AVE,Berkeley,CA,Thursday,37.856195,-122.288053,2017-09-07 14:09:00
17091749,THEFT MISD. (UNDER $950),LARCENY,1400 HAWTHORNE TER,Berkeley,CA,Wednesday,37.882459000000004,-122.26181499999998,2017-08-30 19:10:00
17050224,VANDALISM,VANDALISM,2500 DURANT AVE,Berkeley,CA,Friday,37.867852,-122.258699,2017-08-25 01:59:00
17052967,ASSAULT/BATTERY MISD.,ASSAULT,SHATTUCK AVENUE & BLAKE ST,Berkeley,CA,Monday,37.863053,-122.267321,2017-09-04 21:40:00
17050601,ROBBERY,ROBBERY,DURANT AVENUE & FULTON ST,Berkeley,CA,Saturday,37.866935,-122.265772,2017-08-26 03:00:00
18003121,VANDALISM,VANDALISM,1600 HOPKINS ST,Berkeley,CA,Wednesday,37.882016,-122.28127099999999,2018-01-10 21:45:00
18005853,ROBBERY,ROBBERY,DURANT AVENUE & DANA ST,Berkeley,CA,Friday,37.867513,-122.26127,2018-01-26 03:00:00
17051465,MUNICIPAL CODE,ALL OTHER OFFENSES,700 ESSEX WAY,Berkeley,CA,Wednesday,37.866591,-122.30041100000001,2017-08-30 05:25:00
17049003,2ND RESPONSE,NOISE VIOLATION,2400 WARRING ST,Berkeley,CA,Saturday,37.867708,-122.250801,2017-08-19 23:22:00
18004390,THEFT MISD. (UNDER $950),LARCENY,1900 CARLETON ST,Berkeley,CA,Wednesday,37.860745,-122.27096,2018-01-17 16:10:00
17058228,THEFT FROM PERSON,LARCENY,SACRAMENTO STREET & ALCATRAZ AVE,Berkeley,CA,Tuesday,37.847908000000004,-122.277685,2017-09-26 17:00:00
17091914,DISTURBANCE,DISORDERLY CONDUCT,1800 THOUSAND OAKS BLVD,Berkeley,CA,Monday,37.897393,-122.28115,2017-09-18 10:30:00
17064538,NARCOTICS,DRUG VIOLATION,2100 UNIVERSITY AVE,Berkeley,CA,Tuesday,37.872175,-122.267835,2017-10-24 00:24:00
17052809,NARCOTICS,DRUG VIOLATION,HEARST AVENUE & FOURTH ST,Berkeley,CA,Monday,37.868878,-122.300284,2017-09-04 03:34:00
17091979,VANDALISM,VANDALISM,2400 SIXTH ST,Berkeley,CA,Friday,37.861738,-122.29566399999999,2017-09-29 17:40:00
18005739,BRANDISHING,WEAPONS OFFENSE,800 HEARST AVE,Berkeley,CA,Sunday,37.869084,-122.299245,2018-01-28 19:30:00
